-2.4522;0.0;0.0605842805981;0.0
2.463;2.2574;-0.013664599503;-0.5644
-2.7931;-2.535;0.0482010201199;0.5513
0.2858;-0.6306;0.0053100013868;-0.5907
2.8433;0.0;-0.0373897813074;0.0
-0.9285;0.8913;0.0390123105407;0.4977
1.5835;2.3015;0.0029476664527;-0.0098
-1.821;-1.264;0.0396110000956;0.2389
0.8435;-1.9257;-0.0145875964548;-0.6636
-2.7931;-1.368;0.0568004973781;0.837
2.463;-2.535;-0.0490774322962;0.4642
-0.637;0.6573;0.0318964502968;0.5265
-1.992;0.6573;0.0569321286704;-0.2713
-0.9285;-2.6679;0.01273838801;-0.2908
1.5835;-1.264;-0.0234017898281;0.0122
0.0;0.8913;0.0218407971259;0.8132
1.2239;0.8913;-0.000814090074592;0.2518
1.6545;0.3058;-0.0131149399609;-0.0239
0.2858;-2.6679;-0.00974455804336;-0.4083
-0.9285;-0.6306;0.0277821395721;-0.3686
1.5835;1.8947;-5.81720165924e-05;-0.0125
-1.192;0.6573;0.0421564639113;0.2248
3.0094;-0.2821;-0.042549309204;0.2541
-1.192;-1.264;0.0279806222045;-0.3579
2.0622;1.6415;-0.0107938287771;-0.4614
-1.192;0.3058;0.0395639790999;0.119
-0.637;0.3058;0.0293022698091;0.2642
-0.3214;-1.368;0.0111029900496;-0.9096
1.6545;-2.7281;-0.0355362571521;0.0369
-1.821;-2.7281;0.0288078719635;0.1073
1.2239;2.7949;0.0132497164412;0.1237
2.0622;1.1991;-0.0140633824094;-0.4643
1.2239;2.3015;0.00960504357846;0.255
3.0094;0.6573;-0.0356084176357;-0.5822
0.0;2.2574;0.0319250728158;0.7395
1.2239;-1.368;-0.0175107476238;-0.3483
0.0;2.3015;0.0322505164487;0.7487
-0.3214;-0.2821;0.0191232588639;-0.2655
1.2239;-2.7281;-0.0275625611191;-0.1338
1.6545;0.0;-0.015374975238;0.0
1.6545;-1.368;-0.0254852635902;0.084
-0.9285;-1.9257;0.0182200785535;-0.5798
-1.5536;2.4471;0.0620226693852;0.0104
-0.3214;0.8913;0.0277865920972;0.6816
0.5755;0.8913;0.0111902306669;0.6953
-2.4584;-2.7281;0.0405929054453;0.3208
-1.992;0.0;0.052089381821;0.0
2.463;1.6415;-0.0182164716817;-0.7309
1.6545;2.2574;0.00130722844133;-0.0701
1.6545;1.1991;-0.00651316304277;-0.0804
3.0094;-0.6306;-0.0451239142827;0.6275
0.8435;2.2574;0.0163202173245;0.514
-2.4584;-2.3063;0.0437036038298;0.5964
2.463;-2.6679;-0.0500590623735;0.3705
1.5835;-2.3063;-0.0311046181381;0.0101
0.2858;-1.264;0.000629992542077;-0.9303
1.5835;2.2574;0.002621822507;-0.0096
-0.3214;-1.9257;0.00698301536017;-0.8451
-1.5536;-2.6679;0.0243058957197;-0.0084
-1.192;-1.368;0.0272129406219;-0.3735
0.0;-2.6679;-0.00445198847942;-0.4338
-1.192;2.7949;0.0579112313247;0.1293
-1.5536;-2.3063;0.0269753407226;-0.0129
2.463;2.3015;-0.013338676591;-0.6328
1.2239;-0.9405;-0.0143512633799;-0.2722
0.0;1.1991;0.024113377178;0.9919
1.5835;1.6415;-0.00192916124428;-0.0138
-0.637;1.8947;0.0410255461746;0.7903
2.8433;0.6573;-0.0325327664659;-0.5816
-1.192;1.8947;0.0512789408543;0.3269
-2.4584;-2.535;0.0420170685317;0.4427
-1.992;-0.6306;0.0474415131016;0.224
-0.9285;2.7949;0.0530468681496;0.1863
-0.9285;2.3015;0.0494106702569;0.4317
2.463;-1.9257;-0.0445765625296;0.7247
0.0;2.4471;0.0333249519862;0.6283
2.8433;-2.535;-0.0561154454813;0.5551
2.463;0.0;-0.0303478046779;0.0
0.2858;1.8947;0.0239615127708;0.9052
1.2239;1.8947;0.0065997434401;0.3066
0.8435;-1.264;-0.00969732045717;-0.6821
-2.7931;-0.2821;0.064796474077;0.2553
2.8433;0.3058;-0.0351301799581;-0.2743
1.5835;-2.7281;-0.0342215801764;0.0053
2.0622;2.7949;-0.00227016349607;-0.1565
-2.4584;2.2574;0.0773073262562;-0.6143
2.8433;-0.6306;-0.0420489897837;0.5326
-2.7931;0.8913;0.0734296618682;-0.7722
-2.7931;0.3058;0.0691228628185;-0.2724
-1.5536;-1.264;0.0346677235894;-0.0153
-2.4584;-0.9405;0.0537710871959;0.6778
-2.7931;0.6573;0.0717086502711;-0.62
-1.821;-2.3063;0.0319209301247;0.1933
0.0;0.6573;0.0201129408791;0.6465
0.5755;-0.9405;-0.00234379608469;-0.6232
-0.9285;-0.2821;0.0303544024151;-0.1582
0.0;-1.368;0.0051531459488;-0.931
-0.3214;0.0;0.0212063626805;0.0
2.463;-2.3063;-0.04738811846;0.5583
-2.7931;-2.6679;0.0472213135442;0.4525
3.0094;-2.7281;-0.0606143275085;0.3624
-0.3214;-2.3063;0.00417106330471;-0.656
0.5755;1.6415;0.0167313326449;0.8146
-2.4584;1.8947;0.074640756714;-0.7337
0.2858;0.3058;0.0122276489506;0.2863
-2.7931;2.4471;0.0848636972379;-0.5671
2.463;-0.6306;-0.0350077254693;0.4678
2.0622;0.3058;-0.0206654142152;-0.1541
-1.192;2.2574;0.0539516151578;0.2957
1.5835;0.3058;-0.0118000612677;-0.0039
-2.7931;2.3015;0.0837942917102;-0.7378
-1.821;2.2574;0.0655587939079;-0.1825
-1.821;-2.6679;0.0292522065481;0.1204
-1.5536;-0.6306;0.0393405724453;-0.0107
-0.9285;-1.368;0.0223382645084;-0.5573
-2.4522;-0.9405;0.0536566140265;0.6438
-2.7931;-0.9405;0.0599490871425;0.699
-2.4522;2.7949;0.0811433804509;-0.2737
2.0622;1.8947;-0.00892259410366;-0.4819
1.6545;0.8913;-0.00878785573663;-0.0689
1.2239;2.4471;0.0106806169336;0.2203
0.5755;-2.535;-0.0141274172527;-0.4879
-1.192;-0.6306;0.0326553853344;-0.21
1.6545;-2.3063;-0.0324193700796;0.0644
0.0;-0.9405;0.00831150049885;-0.7999
-2.7931;1.6415;0.0789449921448;-0.8764
0.0;0.3058;0.0175172132168;0.2865
-1.821;0.0;0.0489312970167;0.0
-0.637;2.2574;0.0437003520659;0.6217
-2.4584;2.4471;0.0787016801625;-0.4713
-0.9285;-2.3063;0.0154092174392;-0.4826
2.463;1.8947;-0.0163451656598;-0.7446
1.5835;-2.6679;-0.0337767328231;0.0058
-1.5536;-0.2821;0.0419109728052;-0.005
-1.992;2.2574;0.0687120872631;-0.3306
0.8435;-2.7281;-0.0205178248749;-0.2496
1.6545;1.8947;-0.00137284351532;-0.0746
0.2858;2.3015;0.0269646656264;0.699
0.5755;2.3015;0.0216051656819;0.6252
1.6545;-2.535;-0.0341093696064;0.0473
0.8435;-0.6306;-0.00501641096254;-0.3601
2.8433;2.4471;-0.0193056410589;-0.6486
0.0;2.7949;0.035891208043;0.3221
-1.5536;-1.368;0.0339003397813;-0.0152
2.463;-0.2821;-0.0324324750967;0.2145
1.6545;1.6415;-0.00324388016093;-0.0756
-2.4584;1.6415;0.0727787644488;-0.7328
-1.192;2.3015;0.0542765393408;0.2557
-2.4522;1.8947;0.0745265167628;-0.7241
0.5755;-2.3063;-0.0124372024584;-0.6576
-2.4584;-1.368;0.0506208027206;0.7405
0.8435;-2.6679;-0.0200729106444;-0.328
0.5755;2.7949;0.0252480050227;0.2891
3.0094;1.6415;-0.0283354357656;-1.0567
3.0094;-2.535;-0.0591886907381;0.5933
3.0094;0.3058;-0.038205665569;-0.2928
0.5755;0.0;0.00460557900845;0.0
0.8435;0.0;-0.000356526295582;0.0
-2.4522;0.3058;0.0628358386335;-0.2482
0.2858;2.7949;0.0306064849142;0.3506
0.2858;0.0;0.00996872290374;0.0
-2.4584;0.0;0.0606986829292;0.0
