0;0;0.000877041;
10;0.086209955;0.000825943;
20;0.09393333;1.25E-05;
30;0.137301039;0.002079015;
40;0.262729869;0.000210842;
50;0.09091034;0.003261971;
60;0.082880733;0.0026391;
70;0.112803162;0.000339131;
80;0.209615257;0.000158864;
90;0.161683991;0.000311089;
100;0.115663497;0.000155215;
110;0.137000333;0.000220789;
120;0.467756235;0.005179764;
130;0.357536624;0.001052195;
140;0.214331276;0.003065219;
150;0.222745557;0.003066711;
160;0.272746731;0.000209261;
170;0.129024999;0.00032095;
180;0.442378851;1.36E-05;
190;0.159455482;0.001917811;
200;0.087984205;0.000801417;
210;0.11402852;7.08E-05;
220;0.338504848;0.002824226;
230;0.397301078;0.003096193;
240;0.322257457;5.14E-05;
250;0.245591163;0.000493235;
260;0.089202048;0.000861748;
270;0.211364527;0.000432264;
280;0.120991249;0.003509043;
290;0.077216898;0.001035212;
300;0.07832937;0.000766041;
310;0.079781755;0.001123057;
320;0.078007485;0.000779459;
330;0.077286881;0.001022226;
340;0.077036778;0.001007088;
350;0.076740728;0.000841652;
360;0.077349949;0.000806221;
370;0.076932669;0.001000087;
380;0.076681139;0.00084629;
390;0.076537328;0.000966332;
400;0.07692716;0.000999701;
410;0.077735867;0.0010454;
420;0.077324326;0.001024318;
430;0.076900118;0.000830656;
440;0.077648947;0.000793129;
450;0.077097747;0.001010981;
460;0.076907134;0.000998282;
470;0.076771014;0.000988019;
480;0.077613093;0.000794597;
490;0.077078318;0.001009758;
500;0.076893515;0.000997308;
510;0.077857822;0.000784938;
520;0.077209007;0.00101773;
530;0.076837093;0.000834795;
540;0.077534609;0.00079792;
550;0.077178949;0.000814665;
560;0.076835085;0.000993007;
570;0.076718076;0.000983655;
580;0.076554996;0.000857528;
590;0.076458574;0.000956846;
600;0.076737264;0.000985268;
610;0.077367231;0.001026689;
620;0.077090263;0.001010505;
630;0.078197335;0.000772919;
640;0.077383011;0.001027548;
650;0.076931742;0.000828665;
660;0.076689804;0.000981221;
670;0.076538034;0.000859237;
680;0.076447881;0.000955406;
690;0.076389442;0.000877976;
700;0.076353195;0.00093969;
710;0.076467028;0.000957954;
720;0.076758131;0.000986982;
730;0.076660607;0.000978613;
740;0.076586372;0.000971506;
750;0.077184608;0.000814371;
760;0.076838352;0.000993253;
770;0.077568983;0.001037249;
780;0.077030009;0.0008228;
790;0.076748157;0.000986168;
800;0.076572955;0.000855779;
810;0.076515948;0.000861554;
820;0.076433923;0.000953453;
830;0.076380672;0.000879438;
840;0.076536874;0.000859356;
850;0.076447149;0.000955305;
860;0.076388982;0.000878051;
870;0.0763529;0.000939627;
880;0.076329317;0.000889955;
890;0.076402347;0.000875937;
900;0.07636149;0.000941392;
910;0.076488996;0.00096072;
920;0.076415144;0.000874027;
930;0.076391663;0.000877615;
940;0.076354624;0.00093999;
950;0.076517119;0.000861429;
960;0.076870146;0.000832594;
970;0.077595184;0.000795352;
980;0.078640743;0.000759085;
990;0.079531066;0.000857699;
